node_id,eventId,zoneId,hallId,hallName,bucket_ts,occupancyRatio,inflowCount,outflowCount,flowCongestionIndex,isEvent,isOvercrowded,isQueue,crowdComfortPenalty,comfortIndex,density_score,hour,day_of_week,is_weekend,engagement_truth
EVT002_HZB01_zoneB,EVT002,zoneB,HZB01,EastHall1,2025-12-31 10:15:00+00:00,0.626,0.0,131.0,0.438,1,0,0,25.0,51.5,0.75,10,2,0,0.2267335038419409
EVT002_HZB01_zoneB,EVT002,zoneB,HZB01,EastHall1,2025-12-31 10:30:00+00:00,0.983,125.0,0.0,0.988,1,1,1,39.3,45.6,0.35,10,2,0,0.18455389266976488
EVT002_HZB01_zoneB,EVT002,zoneB,HZB01,EastHall1,2025-12-31 10:45:00+00:00,0.774,0.0,73.0,0.542,1,0,0,31.0,52.0,0.75,10,2,0,0.4736800311718872
EVT002_HZB01_zoneB,EVT002,zoneB,HZB01,EastHall1,2025-12-31 11:00:00+00:00,0.297,0.0,167.0,0.208,1,0,0,11.9,53.2,0.45,11,2,0,0.3586797852754154
EVT002_HZB01_zoneB,EVT002,zoneB,HZB01,EastHall1,2025-12-31 11:15:00+00:00,0.854,195.0,0.0,0.898,1,1,1,34.2,49.8,0.35,11,2,0,0.47013113989013494
EVT002_HZB01_zoneB,EVT002,zoneB,HZB01,EastHall1,2025-12-31 11:30:00+00:00,0.88,9.0,0.0,0.67,1,1,1,35.2,51.0,0.35,11,2,0,0.26171561802689775
EVT002_HZB01_zoneB,EVT002,zoneB,HZB01,EastHall1,2025-12-31 11:45:00+00:00,0.617,0.0,92.0,0.432,1,0,0,24.7,46.6,0.75,11,2,0,0.369930165578726
EVT002_HZB01_zoneB,EVT002,zoneB,HZB01,EastHall1,2025-12-31 12:00:00+00:00,0.617,0.0,0.0,0.432,1,0,0,24.7,46.6,0.75,12,2,0,0.5604032549483993
EVT002_HZB01_zoneB,EVT002,zoneB,HZB01,EastHall1,2025-12-31 12:15:00+00:00,0.297,0.0,112.0,0.208,1,0,0,11.9,57.3,0.45,12,2,0,0.72077954506047
EVT002_HZB01_zoneB,EVT002,zoneB,HZB01,EastHall1,2025-12-31 12:30:00+00:00,0.443,51.0,0.0,0.61,1,0,0,17.7,67.7,0.45,12,2,0,0.6761404652080074
EVT002_HZB01_zoneB,EVT002,zoneB,HZB01,EastHall1,2025-12-31 12:45:00+00:00,0.777,117.0,0.0,0.844,1,0,0,31.1,51.0,0.75,12,2,0,0.6899353518611956
EVT002_HZB01_zoneB,EVT002,zoneB,HZB01,EastHall1,2025-12-31 13:00:00+00:00,1.0,78.0,0.0,1.0,1,1,1,40.0,55.5,0.35,13,2,0,0.49024626469715504
EVT002_HZB01_zoneB,EVT002,zoneB,HZB01,EastHall1,2025-12-31 13:15:00+00:00,0.626,0.0,131.0,0.438,1,0,0,25.0,54.3,0.75,13,2,0,0.5444812205893841
EVT002_HZB01_zoneB,EVT002,zoneB,HZB01,EastHall1,2025-12-31 13:30:00+00:00,0.88,89.0,0.0,0.916,1,1,1,35.2,53.9,0.35,13,2,0,0.35644104865385773
EVT002_HZB01_zoneB,EVT002,zoneB,HZB01,EastHall1,2025-12-31 13:45:00+00:00,0.854,0.0,9.0,0.598,1,1,0,34.2,52.5,0.35,13,2,0,0.5203301891855027
EVT002_HZB01_zoneB,EVT002,zoneB,HZB01,EastHall1,2025-12-31 14:00:00+00:00,1.0,51.0,0.0,1.0,1,1,1,40.0,58.1,0.35,14,2,0,0.2510834728297487
EVT002_HZB01_zoneB,EVT002,zoneB,HZB01,EastHall1,2025-12-31 14:15:00+00:00,0.443,0.0,195.0,0.31,1,0,0,17.7,72.9,0.45,14,2,0,0.4857567885840723
EVT002_HZB01_zoneB,EVT002,zoneB,HZB01,EastHall1,2025-12-31 14:30:00+00:00,0.797,124.0,0.0,0.858,1,0,0,31.9,64.3,0.75,14,2,0,0.6116813179469035
EVT002_HZB01_zoneB,EVT002,zoneB,HZB01,EastHall1,2025-12-31 14:45:00+00:00,1.0,71.0,0.0,1.0,1,1,1,40.0,58.3,0.35,14,2,0,0.59306338471889
EVT002_HZB01_zoneB,EVT002,zoneB,HZB01,EastHall1,2025-12-31 15:00:00+00:00,0.797,0.0,71.0,0.558,1,0,0,31.9,59.8,0.75,15,2,0,0.597919781007246
EVT002_HZB01_zoneB,EVT002,zoneB,HZB01,EastHall1,2025-12-31 15:15:00+00:00,0.737,0.0,21.0,0.516,1,0,0,29.5,56.0,0.75,15,2,0,0.5897203001937751
EVT002_HZB01_zoneB,EVT002,zoneB,HZB01,EastHall1,2025-12-31 15:30:00+00:00,0.626,0.0,39.0,0.438,1,0,0,25.0,49.2,0.75,15,2,0,0.7881378893187609
EVT002_HZB01_zoneB,EVT002,zoneB,HZB01,EastHall1,2025-12-31 15:45:00+00:00,0.737,39.0,0.0,0.75,1,0,0,29.5,46.6,0.75,15,2,0,0.738823478100756
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 08:00:00+00:00,0.991,345.0,0.0,0.994,1,1,1,39.6,51.9,0.35,8,0,0,0.0
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 08:15:00+00:00,0.334,0.0,230.0,0.234,1,0,0,13.4,69.9,0.45,8,0,0,0.2851522723309678
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 08:30:00+00:00,0.397,22.0,0.0,0.41,1,0,0,15.9,48.3,0.45,8,0,0,0.3305687973105764
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 08:45:00+00:00,0.991,208.0,0.0,0.994,1,1,1,39.6,52.2,0.35,8,0,0,0.3190349730083817
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 09:00:00+00:00,0.66,0.0,116.0,0.462,1,0,0,26.4,59.9,0.75,9,0,0,0.41617416080902253
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 09:15:00+00:00,0.526,0.0,47.0,0.368,1,0,0,21.0,54.8,0.45,9,0,0,0.49837185952851243
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 09:30:00+00:00,0.706,63.0,0.0,0.794,1,0,0,28.2,51.7,0.75,9,0,0,0.7511592502047266
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 09:45:00+00:00,1.0,103.0,0.0,1.0,1,1,1,40.0,47.6,0.35,9,0,0,0.39247603089425165
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 10:00:00+00:00,0.786,0.0,75.0,0.55,1,0,0,31.4,72.0,0.75,10,0,0,0.4702864106916043
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 10:15:00+00:00,0.991,72.0,0.0,0.994,1,1,1,39.6,54.8,0.35,10,0,0,0.1579416908630344
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 10:30:00+00:00,0.969,0.0,8.0,0.678,1,1,0,38.8,71.8,0.35,10,0,0,0.40022038993367354
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 10:45:00+00:00,1.0,11.0,0.0,0.766,1,1,1,40.0,56.5,0.35,10,0,0,0.0
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 11:00:00+00:00,0.526,0.0,166.0,0.368,1,0,0,21.0,53.9,0.45,11,0,0,0.29109047937407123
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 11:15:00+00:00,0.549,8.0,0.0,0.432,1,0,0,22.0,54.2,0.45,11,0,0,0.42811643412888933
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 11:30:00+00:00,0.66,39.0,0.0,0.696,1,0,0,26.4,46.2,0.75,11,0,0,0.6915562527712307
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 11:45:00+00:00,0.723,22.0,0.0,0.638,1,0,0,28.9,51.2,0.75,11,0,0,0.7598777104246507
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 12:00:00+00:00,0.723,0.0,0.0,0.506,1,0,0,28.9,52.2,0.75,12,0,0,0.7765604120296853
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 12:15:00+00:00,0.711,0.0,4.0,0.498,1,0,0,28.4,70.5,0.75,12,0,0,0.8474379979368041
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 12:30:00+00:00,0.397,0.0,110.0,0.278,1,0,0,15.9,51.5,0.45,12,0,0,0.7186552062296456
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 12:45:00+00:00,0.526,45.0,0.0,0.638,1,0,0,21.0,52.3,0.45,12,0,0,0.7082072684497901
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 13:00:00+00:00,0.854,115.0,0.0,0.898,1,1,1,34.2,46.9,0.35,13,0,0,0.4668912442295362
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 13:15:00+00:00,0.549,0.0,107.0,0.384,1,0,0,22.0,48.6,0.45,13,0,0,0.5398809878450797
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 13:30:00+00:00,0.334,0.0,75.0,0.234,1,0,0,13.4,69.5,0.45,13,0,0,0.5410040045941102
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 13:45:00+00:00,0.334,0.0,0.0,0.234,1,0,0,13.4,76.2,0.45,13,0,0,0.7199741280284239
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 14:00:00+00:00,0.697,127.0,0.0,0.788,1,0,0,27.9,55.7,0.75,14,0,0,0.720316113254822
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 14:15:00+00:00,0.786,31.0,0.0,0.736,1,0,0,31.4,70.1,0.75,14,0,0,0.8303815055891137
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 14:30:00+00:00,0.723,0.0,22.0,0.506,1,0,0,28.9,48.4,0.75,14,0,0,0.7953261079207293
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 14:45:00+00:00,0.969,86.0,0.0,0.978,1,1,1,38.8,65.1,0.35,14,0,0,0.6143025940924595
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 15:00:00+00:00,0.683,0.0,100.0,0.478,1,0,0,27.3,52.5,0.75,15,0,0,0.5660284065987559
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 15:15:00+00:00,0.697,5.0,0.0,0.518,1,0,0,27.9,51.1,0.75,15,0,0,0.6266283351283469
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 15:30:00+00:00,0.323,0.0,131.0,0.226,1,0,0,12.9,64.2,0.45,15,0,0,0.8746009667210588
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-29 15:45:00+00:00,0.969,226.0,0.0,0.978,1,1,1,38.8,69.4,0.35,15,0,0,0.6754955140320142
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 08:00:00+00:00,0.874,242.0,0.0,0.912,1,1,1,35.0,51.8,0.35,8,1,0,0.4572999309007222
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 08:15:00+00:00,1.0,44.0,0.0,0.964,1,1,1,40.0,49.9,0.35,8,1,0,0.03832067125310151
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 08:30:00+00:00,1.0,0.0,0.0,0.7,1,1,0,40.0,62.2,0.35,8,1,0,0.0
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 08:45:00+00:00,1.0,0.0,0.0,0.7,1,1,0,40.0,66.5,0.35,8,1,0,0.0
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 09:00:00+00:00,0.991,0.0,3.0,0.694,1,1,0,39.6,53.7,0.35,9,1,0,0.0
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 09:15:00+00:00,1.0,3.0,0.0,0.718,1,1,1,40.0,54.4,0.35,9,1,0,0.0
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 09:30:00+00:00,0.711,0.0,101.0,0.498,1,0,0,28.4,60.8,0.75,9,1,0,0.1508134733882415
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 09:45:00+00:00,0.397,0.0,110.0,0.278,1,0,0,15.9,52.5,0.45,9,1,0,0.3776724516540245
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 10:00:00+00:00,0.711,110.0,0.0,0.798,1,0,0,28.4,65.8,0.75,10,1,0,0.6982764688321679
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 10:15:00+00:00,0.969,90.0,0.0,0.978,1,1,1,38.8,70.9,0.35,10,1,0,0.536952107033312
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 10:30:00+00:00,0.786,0.0,64.0,0.55,1,0,0,31.4,70.4,0.75,10,1,0,0.6498965395757438
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 10:45:00+00:00,0.549,0.0,83.0,0.384,1,0,0,22.0,53.0,0.45,10,1,0,0.5982909282667964
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 11:00:00+00:00,0.706,55.0,0.0,0.794,1,0,0,28.2,59.2,0.75,11,1,0,0.8403701682955692
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 11:15:00+00:00,0.683,0.0,8.0,0.478,1,0,0,27.3,53.0,0.75,11,1,0,0.7618775343936528
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 11:30:00+00:00,0.397,0.0,100.0,0.278,1,0,0,15.9,48.3,0.45,11,1,0,0.7641507647631439
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 11:45:00+00:00,1.0,211.0,0.0,1.0,1,1,1,40.0,63.0,0.35,11,1,0,0.5149030190048329
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 12:00:00+00:00,0.526,0.0,166.0,0.368,1,0,0,21.0,54.6,0.45,12,1,0,0.5087998045899478
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 12:15:00+00:00,0.323,0.0,71.0,0.226,1,0,0,12.9,62.7,0.45,12,1,0,0.57777550404373
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 12:30:00+00:00,0.526,71.0,0.0,0.668,1,0,0,21.0,54.4,0.45,12,1,0,0.7208271758671113
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 12:45:00+00:00,0.549,8.0,0.0,0.432,1,0,0,22.0,53.6,0.45,12,1,0,0.7312758078197437
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 13:00:00+00:00,0.323,0.0,79.0,0.226,1,0,0,12.9,66.1,0.45,13,1,0,0.7166665090256074
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 13:15:00+00:00,1.0,237.0,0.0,1.0,1,1,1,40.0,61.7,0.35,13,1,0,0.5056958363479206
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 13:30:00+00:00,0.786,0.0,75.0,0.55,1,0,0,31.4,71.2,0.75,13,1,0,0.6279969403237494
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 13:45:00+00:00,0.951,58.0,0.0,0.966,1,1,1,38.0,53.3,0.35,13,1,0,0.41326537180923323
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 14:00:00+00:00,1.0,17.0,0.0,0.802,1,1,1,40.0,67.1,0.35,14,1,0,0.3903418096857449
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 14:15:00+00:00,1.0,0.0,0.0,0.7,1,1,0,40.0,60.3,0.35,14,1,0,0.06603736501317387
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 14:30:00+00:00,0.549,0.0,158.0,0.384,1,0,0,22.0,48.3,0.45,14,1,0,0.25010555946949425
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 14:45:00+00:00,0.66,39.0,0.0,0.696,1,0,0,26.4,46.2,0.75,14,1,0,0.555941571487118
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 15:00:00+00:00,0.683,8.0,0.0,0.526,1,0,0,27.3,53.7,0.75,15,1,0,0.7250599601175265
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 15:15:00+00:00,0.323,0.0,126.0,0.226,1,0,0,12.9,63.1,0.45,15,1,0,0.716181410629171
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 15:30:00+00:00,0.543,77.0,0.0,0.68,1,0,0,21.7,69.4,0.45,15,1,0,0.7033427375604819
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-30 15:45:00+00:00,1.0,160.0,0.0,1.0,1,1,1,40.0,69.4,0.35,15,1,0,0.5120130052095586
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 08:00:00+00:00,0.66,217.0,0.0,0.762,1,0,0,26.4,46.2,0.75,8,2,0,0.5379260961017345
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 08:15:00+00:00,0.683,8.0,0.0,0.526,1,0,0,27.3,49.6,0.75,8,2,0,0.5372999043325386
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 08:30:00+00:00,0.969,100.0,0.0,0.978,1,1,1,38.8,63.5,0.35,8,2,0,0.42056707155836304
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 08:45:00+00:00,0.786,0.0,64.0,0.55,1,0,0,31.4,69.3,0.75,8,2,0,0.5275134976605386
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 09:00:00+00:00,0.549,0.0,83.0,0.384,1,0,0,22.0,50.0,0.45,9,2,0,0.43357968218303916
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 09:15:00+00:00,0.543,0.0,2.0,0.38,1,0,0,21.7,58.5,0.45,9,2,0,0.6369937466077551
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 09:30:00+00:00,0.969,149.0,0.0,0.978,1,1,1,38.8,68.5,0.35,9,2,0,0.26283011472853424
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 09:45:00+00:00,0.66,0.0,108.0,0.462,1,0,0,26.4,60.6,0.75,9,2,0,0.39480161075106074
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 10:00:00+00:00,1.0,119.0,0.0,1.0,1,1,1,40.0,61.1,0.35,10,2,0,0.19114904783033254
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 10:15:00+00:00,0.683,0.0,111.0,0.478,1,0,0,27.3,55.8,0.75,10,2,0,0.5244313038296063
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 10:30:00+00:00,0.874,67.0,0.0,0.912,1,1,1,35.0,54.9,0.35,10,2,0,0.28379803717710506
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 10:45:00+00:00,0.854,0.0,7.0,0.598,1,1,0,34.2,45.2,0.35,10,2,0,0.40704447032377417
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 11:00:00+00:00,0.969,40.0,0.0,0.918,1,1,1,38.8,66.1,0.35,11,2,0,0.1690540062471901
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 11:15:00+00:00,0.854,0.0,40.0,0.598,1,1,0,34.2,48.1,0.35,11,2,0,0.14562021890049712
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 11:30:00+00:00,0.549,0.0,107.0,0.384,1,0,0,22.0,53.4,0.45,11,2,0,0.2615510022947203
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 11:45:00+00:00,0.991,155.0,0.0,0.994,1,1,1,39.6,50.5,0.35,11,2,0,0.2041288802054231
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 12:00:00+00:00,0.549,0.0,155.0,0.384,1,0,0,22.0,53.2,0.45,12,2,0,0.501296786953564
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 12:15:00+00:00,0.706,55.0,0.0,0.794,1,0,0,28.2,55.5,0.75,12,2,0,0.5406154523523685
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 12:30:00+00:00,0.991,100.0,0.0,0.994,1,1,1,39.6,53.4,0.35,12,2,0,0.5267370938021688
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 12:45:00+00:00,0.854,0.0,48.0,0.598,1,1,0,34.2,44.7,0.35,12,2,0,0.3083320502351653
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 13:00:00+00:00,1.0,51.0,0.0,1.0,1,1,1,40.0,44.3,0.35,13,2,0,0.0
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 13:15:00+00:00,1.0,0.0,0.0,0.7,1,1,0,40.0,60.7,0.35,13,2,0,0.0
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 13:30:00+00:00,0.991,0.0,3.0,0.694,1,1,0,39.6,52.4,0.35,13,2,0,0.0
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 13:45:00+00:00,0.526,0.0,163.0,0.368,1,0,0,21.0,50.4,0.45,13,2,0,0.31073794850654496
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 14:00:00+00:00,0.549,8.0,0.0,0.432,1,0,0,22.0,48.9,0.45,14,2,0,0.47006342177341176
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 14:15:00+00:00,0.526,0.0,8.0,0.368,1,0,0,21.0,52.5,0.45,14,2,0,0.62594040953015
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 14:30:00+00:00,0.854,115.0,0.0,0.898,1,1,1,34.2,48.9,0.35,14,2,0,0.5036909674671715
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 14:45:00+00:00,0.66,0.0,68.0,0.462,1,0,0,26.4,46.2,0.75,14,2,0,0.5421609256614892
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 15:00:00+00:00,0.549,0.0,39.0,0.384,1,0,0,22.0,51.1,0.45,15,2,0,0.6007068362613895
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 15:15:00+00:00,0.323,0.0,79.0,0.226,1,0,0,12.9,65.8,0.45,15,2,0,0.754597492867664
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 15:30:00+00:00,0.991,234.0,0.0,0.994,1,1,1,39.6,53.9,0.35,15,2,0,0.5528824785586098
EVT002_HZB02_zoneB,EVT002,zoneB,HZB02,EastHall2,2025-12-31 15:45:00+00:00,0.874,0.0,41.0,0.612,1,1,0,35.0,52.5,0.35,15,2,0,0.4008051282837197
EVT002_HZB03_zoneB,EVT002,zoneB,HZB03,EastHall3,2025-12-29 08:00:00+00:00,0.903,295.0,0.0,0.932,1,1,1,36.1,57.6,0.35,8,0,0,0.0
EVT002_HZB03_zoneB,EVT002,zoneB,HZB03,EastHall3,2025-12-29 08:15:00+00:00,0.346,0.0,195.0,0.242,1,0,0,13.8,56.6,0.45,8,0,0,0.2113667313573409
EVT002_HZB03_zoneB,EVT002,zoneB,HZB03,EastHall3,2025-12-29 08:30:00+00:00,0.777,151.0,0.0,0.844,1,0,0,31.1,46.1,0.75,8,0,0,0.4254700130465901
EVT002_HZB03_zoneB,EVT002,zoneB,HZB03,EastHall3,2025-12-29 08:45:00+00:00,0.834,20.0,0.0,0.704,1,1,1,33.4,65.2,0.75,8,0,0,0.5365351905200969
EVT002_HZB03_zoneB,EVT002,zoneB,HZB03,EastHall3,2025-12-29 09:00:00+00:00,0.346,0.0,171.0,0.242,1,0,0,13.8,58.2,0.45,9,0,0,0.5596844383143791
EVT002_HZB03_zoneB,EVT002,zoneB,HZB03,EastHall3,2025-12-29 09:15:00+00:00,0.82,166.0,0.0,0.874,1,1,1,32.8,55.0,0.75,9,0,0,0.3942139618170731
EVT002_HZB03_zoneB,EVT002,zoneB,HZB03,EastHall3,2025-12-29 09:30:00+00:00,0.689,0.0,46.0,0.482,1,0,0,27.6,63.9,0.75,9,0,0,0.5782525143673749
EVT002_HZB03_zoneB,EVT002,zoneB,HZB03,EastHall3,2025-12-29 09:45:00+00:00,0.9,74.0,0.0,0.93,1,1,1,36.0,50.5,0.35,9,0,0,0.4057751998612194
EVT002_HZB03_zoneB,EVT002,zoneB,HZB03,EastHall3,2025-12-29 10:00:00+00:00,0.346,0.0,194.0,0.242,1,0,0,13.8,57.8,0.45,10,0,0,0.5185272035983477
EVT002_HZB03_zoneB,EVT002,zoneB,HZB03,EastHall3,2025-12-29 10:15:00+00:00,0.486,49.0,0.0,0.634,1,0,0,19.4,69.5,0.45,10,0,0,0.4338416193587931
EVT002_HZB03_zoneB,EVT002,zoneB,HZB03,EastHall3,2025-12-29 10:30:00+00:00,0.834,122.0,0.0,0.884,1,1,1,33.4,56.7,0.75,10,0,0,0.5604436839915575
EVT002_HZB03_zoneB,EVT002,zoneB,HZB03,EastHall3,2025-12-29 10:45:00+00:00,0.671,0.0,57.0,0.47,1,0,0,26.8,51.5,0.75,10,0,0,0.61878239762752
EVT002_HZB03_zoneB,EVT002,zoneB,HZB03,EastHall3,2025-12-29 11:00:00+00:00,0.709,13.0,0.0,0.574,1,0,0,28.4,46.4,0.75,11,0,0,0.639180774745874
EVT002_HZB03_zoneB,EVT002,zoneB,HZB03,EastHall3,2025-12-29 11:15:00+00:00,0.709,0.0,0.0,0.496,1,0,0,28.4,45.8,0.75,11,0,0,0.7698034119908471
EVT002_HZB03_zoneB,EVT002,zoneB,HZB03,EastHall3,2025-12-29 11:30:00+00:00,0.346,0.0,127.0,0.242,1,0,0,13.8,57.1,0.45,11,0,0,0.7540066078997708
EVT002_HZB03_zoneB,EVT002,zoneB,HZB03,EastHall3,2025-12-29 11:45:00+00:00,0.903,195.0,0.0,0.932,1,1,1,36.1,59.6,0.35,11,0,0,0.5814283712138943
EVT002_HZB03_zoneB,EVT002,zoneB,HZB03,EastHall3,2025-12-29 12:00:00+00:00,0.834,0.0,24.0,0.584,1,1,0,33.4,56.4,0.75,12,0,0,0.4795978415414292
